,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV
267,1,0,1,0,7,1,0,1,2,2,0,0,0,0,0,1,2,79.45,3013.05,1,85,2405
268,1,1,0,0,2,1,0,1,0,0,0,0,2,2,0,0,1,90.45,1266.1,1,96,4777
269,1,0,1,0,6,1,0,1,0,0,0,0,0,0,0,1,0,69.75,2347.9,1,96,2356
270,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1,99,5881
271,1,1,0,0,2,0,1,0,0,0,2,2,0,2,0,1,2,43.65,526.95,1,74,2437
272,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,2,39.5,210.75,1,93,2863
273,1,0,1,0,7,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,1,67,3099
274,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,1,97,3937
275,0,0,0,0,1,1,0,1,2,0,0,0,2,0,0,1,3,84.7,832.05,1,69,5686
276,1,0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,0,89.55,185.55,1,73,3851
277,1,0,0,0,4,1,2,1,0,0,0,2,2,0,0,1,2,90.6,1943.2,1,82,4359
278,0,0,0,0,4,1,2,1,2,0,0,0,2,0,0,1,0,90.05,2169.8,1,67,4650
279,1,0,1,0,9,1,2,1,0,2,0,0,2,2,0,1,0,99.05,4853.75,1,100,5157
280,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,69.75,144.55,1,68,5667
281,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,49.05,91.1,1,98,2960
282,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,0,98.05,713.0,1,86,2561
283,0,0,0,0,8,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,1,80,3038
284,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.95,171.15,1,65,3533
285,0,1,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.3,940.35,1,97,2995
286,0,1,0,0,2,1,0,1,0,0,0,0,2,2,0,0,0,89.7,1047.7,1,89,2202
287,1,1,1,0,3,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1622.45,1,87,5508
288,1,0,1,0,4,1,0,1,0,0,0,0,2,2,1,1,2,90.4,2178.6,1,100,5801
289,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,1,3,56.15,168.15,1,83,2539
290,0,0,0,0,0,1,0,1,2,0,2,2,0,2,0,1,0,94.4,387.2,1,74,4249
291,0,0,1,0,7,1,2,1,0,0,2,0,0,0,0,1,1,78.95,2839.65,1,97,3982
292,0,0,0,0,3,0,1,0,0,0,0,0,2,2,1,1,1,44.85,893.55,1,72,5182
293,1,1,1,0,7,1,2,1,0,2,2,0,2,2,0,1,2,105.65,4284.8,1,96,4687
294,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,3,74.65,544.55,1,75,3331
295,0,0,1,0,2,1,2,0,2,0,0,0,2,0,0,1,0,64.7,941.0,1,86,4049
296,0,1,1,0,2,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65,1,82,4553
297,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,35.55,35.55,1,71,3958
298,0,0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,95.15,196.9,1,82,2414
299,1,0,1,0,2,1,0,1,0,0,2,0,2,2,0,1,3,96.65,1162.85,1,75,5295
300,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.4,224.05,1,89,3834
301,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,3,31.35,31.35,1,85,3605
302,0,0,0,0,2,1,2,1,0,2,0,0,2,0,0,1,0,89.75,1052.4,1,97,5671
303,1,0,1,0,11,1,0,1,0,2,0,0,2,2,1,1,2,94.4,5610.25,1,99,4990
304,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,19.85,19.85,1,66,3874
305,0,0,0,0,1,1,2,1,0,2,2,2,2,2,0,1,1,109.9,669.45,1,69,5750
306,1,0,0,0,2,1,0,1,0,0,2,2,2,2,0,1,2,101.35,1553.95,1,99,3025
307,1,1,0,0,4,1,0,0,0,0,2,0,2,0,0,1,0,60.05,1236.15,1,70,4716
308,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,2,60.15,60.15,1,91,4611
309,1,0,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,90.45,593.45,1,98,5356
310,1,0,1,0,10,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95,1,96,5414
311,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9,1,84,2548
312,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.25,80.25,1,69,2502
313,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.0,1149.65,1,77,3368
314,0,0,1,0,2,1,2,0,0,0,0,2,0,2,0,1,2,66.35,740.8,1,91,2860
315,1,0,0,0,3,1,2,1,0,0,0,0,0,2,0,1,0,86.0,1532.45,1,98,4857
316,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.3,250.05,1,72,3212
317,1,0,0,0,4,1,2,1,0,2,0,0,2,0,0,1,1,90.55,2282.55,1,67,5927
318,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35,1,86,2101
319,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1,73,3706
320,0,0,1,0,3,0,1,0,0,0,0,2,2,2,0,1,2,49.95,810.2,1,78,4840
321,1,0,1,0,6,1,0,1,0,0,0,0,2,0,0,0,2,78.3,2564.3,1,77,2777
322,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,76.95,228.4,1,92,4428
323,0,1,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.15,1529.2,1,96,5913
324,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,1,66,4568
325,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,0,19.4,289.3,1,87,5379
326,0,0,0,0,2,1,2,1,0,0,0,2,2,0,0,0,2,90.15,987.95,1,66,5250
327,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.05,45.05,1,98,4094
328,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,1,70,3940
329,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.3,523.15,1,69,3830
330,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,30.9,59.05,1,98,2860
331,0,1,0,0,9,1,0,1,0,2,0,0,2,2,1,0,1,95.25,4424.2,1,90,3180
332,0,1,1,0,13,1,2,1,0,2,0,0,0,2,0,1,0,89.6,6127.6,1,69,5651
333,1,0,1,0,11,1,2,1,2,2,2,0,2,2,1,1,2,110.15,6448.05,1,97,4601
334,1,1,1,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.5,676.7,1,89,3077
335,1,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,2,75.0,632.95,1,80,2587
336,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.75,270.95,1,78,2087
337,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.05,483.7,1,84,3200
338,1,1,1,0,2,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,1,83,4981
339,0,0,0,0,13,1,2,1,2,2,2,2,2,2,1,0,1,115.55,8127.6,1,87,4838
340,1,1,0,0,3,1,2,1,0,0,0,0,2,0,0,1,2,86.6,1281.0,1,81,2508
341,0,0,0,0,3,1,2,1,0,0,0,0,2,0,0,1,2,85.2,1553.9,1,77,3326
342,0,0,1,0,6,1,2,1,0,0,0,0,2,2,0,1,2,97.65,3207.55,1,87,3979
343,1,0,1,0,9,1,2,1,0,2,2,2,2,2,0,1,2,109.55,5124.55,1,90,5863
344,0,0,1,0,7,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3474.45,1,65,3849
345,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,1,78,5687
346,0,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,1,81,4133
347,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,1,75,4371
348,1,0,1,0,11,1,2,1,0,0,2,0,2,2,1,1,0,99.5,5961.1,1,76,6098
349,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,1,67,5688
350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,1,93,5704
351,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,1,70,4103
352,1,0,1,0,13,1,2,1,0,2,2,0,2,2,0,1,1,105.0,7133.25,1,96,5723
353,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,1,66,3335
354,0,0,1,0,2,1,2,1,0,0,2,0,0,2,0,1,2,87.25,1258.6,1,78,4786
355,1,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,1,68,5640
356,0,0,0,0,3,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,1,96,5727
357,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,1,83,2893
358,0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,1,97,2230
359,1,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,78.45,330.05,1,67,5048
360,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,1,92,5094
361,1,0,1,0,11,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2452.7,1,70,4324
362,1,0,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,1,70,5146
363,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,1,76,4363
364,1,0,0,0,0,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4,1,77,2673
365,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95,1,71,2041
366,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1,85,2159
367,0,1,1,0,6,1,2,1,0,2,2,0,0,2,0,1,2,94.25,3217.55,1,88,3369
368,1,0,1,0,8,1,2,0,0,0,2,0,2,2,1,1,2,73.0,3001.2,1,86,2041
369,0,0,0,0,12,1,2,1,0,0,2,0,2,2,1,1,1,100.05,6254.2,1,69,5452
370,0,1,0,0,0,1,0,1,0,2,2,0,2,2,0,1,1,99.8,442.85,1,89,2268
371,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,2,35.0,553.0,1,76,2649
372,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,76.0,76.0,1,72,2567
373,0,1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,93.85,170.85,1,72,4193
374,0,0,1,0,2,1,0,1,0,0,2,0,2,0,0,1,2,84.3,1308.4,1,86,4003
375,1,1,0,0,1,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,1,83,5745
376,1,0,1,0,2,1,2,1,0,0,2,0,2,2,0,1,2,101.1,1504.05,1,97,2055
377,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,50.45,50.45,1,68,2928
378,1,0,0,0,2,1,2,1,0,0,0,2,2,2,0,1,3,99.95,1132.75,1,80,5598
379,0,0,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,91.4,193.6,1,80,5100
380,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,75.55,349.65,1,97,4028
381,1,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1,80.8,332.45,1,72,5436
382,0,0,1,0,3,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,1,68,3794
383,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,20.55,20.55,1,87,5636
384,1,0,0,0,0,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,1,81,2264
385,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,70.4,281.0,1,88,4494
386,1,0,0,0,7,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3475.55,1,82,3066
387,1,0,1,0,2,1,2,1,0,0,0,0,0,0,0,1,1,74.4,896.75,1,89,3687
388,0,0,0,0,4,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2407.3,1,85,4016
389,1,0,1,0,12,1,2,1,2,2,0,0,2,2,1,1,2,106.0,6547.7,1,92,4334
390,1,0,0,0,8,1,2,1,0,2,2,0,2,2,0,1,2,104.7,4346.4,1,84,3316
391,1,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,96.7,2082.95,1,93,4458
392,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,1,55.05,102.75,1,81,5855
393,1,1,0,0,3,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1775.8,1,69,5683
394,0,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,3,19.75,145.0,1,89,2247
395,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,1,96,2099
396,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.7,74.7,1,88,3348
397,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,2,76.65,1313.55,1,87,3182
398,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,25.8,25.8,1,97,3884
399,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,1,2,42.6,72.4,1,79,4648
400,0,0,0,0,5,1,0,0,2,2,2,0,0,2,0,1,0,68.85,1970.5,1,79,5449
401,1,0,1,0,0,1,0,1,0,0,2,2,0,2,0,0,1,90.0,190.05,1,99,3902
402,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,2,75.35,1025.95,1,71,4995
403,1,0,0,0,1,1,2,1,0,2,0,0,2,2,0,0,2,100.85,819.55,1,97,3849
404,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,69.95,330.15,1,81,2969
405,0,0,1,0,12,1,2,1,0,2,2,0,2,2,1,1,2,107.5,6873.75,1,96,6144
406,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1,94,5930
407,0,0,1,0,10,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75,1,94,4471
408,0,0,0,0,0,1,0,1,0,2,0,2,2,0,0,0,2,91.7,91.7,1,71,4319
409,0,0,0,0,3,1,2,1,0,2,2,0,0,2,0,1,1,95.6,1555.65,1,96,5915
410,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.95,74.95,1,82,2591
411,1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.35,898.35,1,75,5353
412,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.0,127.1,1,77,4145
413,1,0,0,0,13,1,0,1,0,2,2,0,2,2,0,0,2,99.5,6710.5,1,73,4001
414,0,0,1,0,3,1,0,1,0,0,2,2,2,2,1,0,0,98.6,1704.95,1,91,5160
415,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,3,59.5,415.95,1,91,4661
416,1,1,1,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.45,950.2,1,69,5374
417,0,0,1,0,8,1,0,1,0,0,0,0,2,0,0,1,1,77.95,3384.0,1,82,5396
418,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,74.7,165.4,1,81,2803
419,1,1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,1,91,3106
420,1,0,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2755.35,1,84,5654
421,0,0,0,0,2,1,2,0,2,0,0,0,0,2,0,1,0,64.65,994.55,1,89,4780
422,1,1,1,0,2,1,0,1,0,2,0,2,0,2,0,1,0,89.05,1169.35,1,82,3861
423,1,0,1,0,13,1,2,1,0,2,2,0,0,0,1,0,2,87.4,5918.8,1,65,4421
424,0,1,0,0,4,1,0,1,0,2,0,0,2,2,0,1,2,94.75,2293.6,1,95,2740
425,0,0,0,0,6,1,2,1,0,0,0,0,2,0,0,1,2,86.45,3029.1,1,68,5874
426,0,0,1,0,11,1,2,1,0,2,0,0,2,2,1,1,2,98.25,5508.35,1,97,4886
427,0,0,1,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.75,655.9,1,96,5105
428,0,1,1,0,3,1,2,1,2,0,2,0,0,0,0,1,0,85.35,1463.45,1,70,3209
429,1,0,0,0,9,1,2,1,0,2,2,0,2,2,1,1,1,106.1,5082.8,1,69,5898
430,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,45.05,770.6,1,65,3797
431,0,0,0,0,6,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3587.25,1,78,3410
432,0,1,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3541.35,1,76,4871
433,1,0,1,0,2,1,0,1,0,0,0,0,2,0,0,1,0,79.5,868.5,1,68,3469
434,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,3,85.8,85.8,1,99,2850
435,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1,1,84,5001
436,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,44.3,134.5,1,88,4903
437,1,0,1,0,9,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,1,79,5536
438,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.75,324.6,1,99,3965
439,1,0,1,0,10,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4812.75,1,100,4747
440,0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,0,0,96.05,4399.5,1,77,2712
441,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,50.15,50.15,1,98,3438
442,0,0,1,0,8,1,2,1,2,2,2,2,2,2,0,1,0,113.6,4594.95,1,96,4963
443,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,78.9,2384.15,1,90,3249
444,0,0,1,0,5,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1616.15,1,71,2039
445,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,34.7,34.7,1,81,4476
446,1,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,85.3,264.8,1,67,4934
447,0,0,1,0,13,1,2,1,0,2,2,0,2,2,1,1,1,102.45,6615.15,1,82,4688
448,0,0,1,0,4,1,2,1,2,0,2,0,2,2,0,1,0,104.4,2200.25,1,67,5570
449,1,0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,99.75,99.75,1,93,4214
450,1,0,0,0,0,1,0,0,0,0,2,2,2,2,0,1,2,74.4,299.7,1,69,3633
451,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,1,74.25,639.65,1,76,5393
452,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,2,59.85,59.85,1,71,4017
453,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,96,3438
454,1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,2,45.4,418.8,1,81,5028
455,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5,1,77,5211
456,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1,88,3349
457,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,0,87.15,183.75,1,72,4149
458,0,0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,0,84.75,264.85,1,100,2014
459,1,0,0,0,2,1,2,1,0,0,0,2,2,0,0,1,2,89.95,1178.4,1,97,5463
460,0,1,0,0,8,1,2,1,2,2,2,0,2,2,0,1,2,113.2,4689.5,1,89,3380
461,1,1,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.5,1201.15,1,76,5394
462,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,79.0,143.65,1,92,5239
463,0,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,0,20.15,390.85,1,85,4931
464,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65,1,93,2377
465,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.35,77.5,1,76,5984
466,0,0,0,0,7,1,0,1,0,2,2,2,0,0,0,1,1,84.25,3264.5,1,70,2885
467,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,78.1,947.3,1,89,4741
468,0,0,1,0,3,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1761.05,1,74,3046
469,0,0,0,0,1,1,2,1,2,0,0,0,2,2,0,1,2,98.7,973.25,1,68,5561
470,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,76.35,76.35,1,67,5613
471,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,2,79.15,1676.95,1,68,5216
472,1,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2642.05,1,94,4584
473,1,1,1,0,6,1,2,1,0,0,0,0,0,2,0,0,2,85.3,2661.1,1,75,2712
474,0,0,0,0,6,1,2,1,0,0,0,0,2,0,0,1,1,86.55,2697.4,1,74,4198
475,1,0,0,0,3,1,0,1,0,2,0,0,0,0,0,1,1,73.85,1424.5,1,89,2251
476,1,1,1,0,11,0,1,0,0,0,0,0,2,2,0,1,2,44.85,2572.95,1,82,5172
477,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.1,45.1,1,79,4499
478,1,0,0,0,4,1,0,1,0,0,0,2,2,2,0,1,2,96.0,2122.45,1,71,3068
479,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,20.05,20.05,1,66,4710
480,1,0,1,0,12,1,2,1,2,0,2,2,2,2,2,0,0,108.65,6937.95,1,79,6120
481,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.55,402.6,1,67,4097
482,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,35.1,68.75,1,78,2643
483,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,46.2,46.2,1,76,4167
484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.15,45.15,1,89,5828
485,1,1,0,0,0,0,1,0,0,2,2,0,0,2,0,1,2,43.3,43.3,1,91,4972
486,0,1,0,0,7,1,0,0,2,2,0,0,0,0,0,1,1,57.15,2250.65,1,75,3110
487,0,0,1,0,3,1,0,1,2,0,0,0,0,0,0,1,2,73.2,1441.1,1,97,4718
488,1,0,0,0,10,1,0,1,0,2,0,0,0,2,0,1,2,85.35,4338.6,1,98,6402
489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95,1,69,4888
490,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,83.75,247.25,1,65,4852
491,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.05,70.05,1,69,2699
492,1,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,86.0,165.45,1,77,4546
493,0,1,1,0,6,1,2,1,2,2,0,2,2,0,0,1,0,100.5,3653.35,1,81,4745
494,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,72.65,1194.3,1,73,2850
495,0,0,1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,21.0,21.0,1,90,3753
496,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.1,45.1,1,70,2740
497,1,1,1,0,5,1,0,0,0,2,0,0,0,0,0,1,0,50.4,1527.5,1,83,4795
498,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,78.95,378.4,1,65,4054
499,1,0,0,0,11,1,2,1,0,2,0,2,0,2,0,1,2,94.45,5124.6,1,96,4830
500,0,0,0,0,8,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3862.55,1,66,3997
501,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,50.9,50.9,1,83,5111
502,1,0,1,0,9,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4872.45,1,83,6088
503,1,0,1,0,9,1,2,1,0,0,2,2,2,2,0,1,0,107.35,5118.95,1,98,3620
504,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,1,3,19.55,658.95,1,67,2687
505,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,1,2,79.1,246.5,1,74,5339
506,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.5,215.2,1,78,5578
507,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,80.75,159.45,1,87,2176
508,1,0,1,0,12,1,2,1,0,2,0,0,2,0,0,1,0,91.85,5940.85,1,82,5530
509,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,75.35,75.35,1,90,5284
510,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.45,75.45,1,74,5518
511,1,0,0,0,4,1,0,0,2,0,0,0,0,0,0,1,0,49.55,1210.4,1,80,5005
512,1,0,0,0,13,1,2,0,2,2,2,2,0,2,1,1,1,78.6,5356.45,1,93,6230
513,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,81.1,576.65,1,87,3238
514,1,0,1,0,2,1,2,1,0,0,0,0,0,0,0,1,2,74.95,825.7,1,70,2044
515,1,1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,93.55,93.55,1,81,5536
516,0,0,1,0,11,1,2,1,0,0,2,2,2,2,0,1,1,102.1,5885.4,1,96,4415
517,0,0,1,0,2,1,2,1,0,2,0,0,0,2,0,1,0,90.9,1259.0,1,70,5148
518,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,3,29.2,309.1,1,94,3747
519,0,0,1,0,4,1,0,1,0,2,2,0,2,0,0,1,0,89.15,2257.75,1,97,5853
520,1,1,1,0,11,1,2,1,2,2,2,0,2,2,1,1,2,108.85,6287.25,1,91,4739
521,0,1,0,0,3,1,2,1,0,0,0,0,2,0,0,1,2,84.75,1350.15,1,99,5136
522,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,45.7,45.7,1,99,3187
523,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.95,69.95,1,94,3208
524,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,2,44.6,97.1,1,70,5482
525,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1710.45,1,89,5897
526,0,0,0,0,11,1,0,1,0,0,2,0,2,2,2,1,2,95.25,5464.65,1,93,5789
527,1,0,0,0,4,1,2,1,0,0,2,0,2,0,0,1,3,89.85,2165.05,1,95,2050
528,0,0,1,0,9,1,2,1,0,2,0,0,2,2,1,0,3,100.45,4941.8,1,90,4235
529,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,47.15,223.15,1,82,2857
530,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.2,181.1,1,99,2384
531,0,0,0,0,0,1,2,1,0,0,2,2,0,0,0,1,3,87.1,341.45,1,80,5587
532,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,75.9,357.75,1,87,3520
533,0,0,1,0,9,1,2,1,2,2,2,0,2,0,0,1,2,98.75,4533.7,1,80,4622
534,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,2,86.45,830.85,1,80,5699
535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.3,45.3,1,69,3049
